subject,pred,gold,correct
moral_disputes,D,B,0
moral_disputes,A,A,1
moral_disputes,B,C,0
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,D,C,0
moral_disputes,A,D,0
moral_disputes,C,C,1
moral_disputes,D,D,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,A,A,1
moral_disputes,A,C,0
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,B,B,1
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,A,A,1
moral_disputes,B,B,1
moral_disputes,D,D,1
moral_disputes,B,A,0
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,D,C,0
moral_disputes,C,C,1
moral_disputes,A,D,0
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,A,A,1
moral_disputes,B,B,1
moral_disputes,C,D,0
moral_disputes,C,A,0
moral_disputes,C,C,1
moral_disputes,B,A,0
moral_disputes,D,D,1
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,B,B,1
moral_disputes,B,B,1
moral_disputes,A,B,0
moral_disputes,A,B,0
moral_disputes,C,C,1
moral_disputes,D,C,0
moral_disputes,B,A,0
moral_disputes,B,B,1
moral_disputes,D,D,1
moral_disputes,D,D,1
moral_disputes,B,A,0
moral_disputes,B,B,1
moral_disputes,C,C,1
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,C,C,1
moral_disputes,A,A,1
moral_disputes,C,A,0
moral_disputes,A,C,0
moral_disputes,C,C,1
moral_disputes,C,C,1
moral_disputes,D,B,0
moral_disputes,C,D,0
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,C,C,1
moral_disputes,C,C,1
moral_disputes,D,B,0
moral_disputes,C,C,1
moral_disputes,A,A,1
moral_disputes,D,B,0
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,D,C,0
moral_disputes,C,C,1
moral_disputes,C,B,0
moral_disputes,B,B,1
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,D,D,1
moral_disputes,D,C,0
moral_disputes,B,A,0
moral_disputes,B,A,0
moral_disputes,C,C,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,D,D,1
moral_disputes,C,C,1
moral_disputes,C,B,0
moral_disputes,A,A,1
moral_disputes,B,B,1
moral_disputes,B,C,0
moral_disputes,A,A,1
moral_disputes,D,D,1
moral_disputes,D,A,0
moral_disputes,D,C,0
moral_disputes,A,A,1
moral_disputes,A,B,0
moral_disputes,A,B,0
moral_disputes,A,A,1
moral_disputes,A,A,1
moral_disputes,C,C,1
moral_disputes,A,A,1
moral_disputes,D,C,0
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,D,D,1
moral_disputes,C,B,0
moral_disputes,C,C,1
moral_disputes,D,B,0
moral_disputes,B,B,1
moral_disputes,D,D,1
moral_disputes,A,A,1
moral_disputes,B,B,1
moral_disputes,A,A,1
moral_disputes,A,B,0
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_disputes,A,A,1
moral_disputes,C,C,1
moral_disputes,B,B,1
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,B,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,D,D,1
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,D,C,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,B,B,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,C,0
moral_scenarios,D,D,1
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,D,0
moral_scenarios,A,D,0
moral_scenarios,D,D,1
moral_scenarios,B,B,1
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,B,D,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,D,B,0
moral_scenarios,A,C,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,D,C,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,D,0
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,D,B,0
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,D,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,B,D,0
moral_scenarios,C,A,0
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,B,B,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,C,A,0
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,B,B,1
moral_scenarios,D,B,0
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,D,D,1
moral_scenarios,B,B,1
moral_scenarios,B,B,1
moral_scenarios,C,B,0
moral_scenarios,B,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,B,C,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,D,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,D,C,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,B,C,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,B,B,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,D,C,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,B,A,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,C,C,1
moral_scenarios,B,D,0
moral_scenarios,A,D,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,D,B,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,A,C,0
moral_scenarios,C,A,0
moral_scenarios,B,C,0
moral_scenarios,A,B,0
moral_scenarios,B,B,1
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,B,D,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,D,C,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,B,B,1
moral_scenarios,C,C,1
moral_scenarios,D,B,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,B,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,D,D,1
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,A,D,0
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,B,B,1
moral_scenarios,D,D,1
moral_scenarios,A,D,0
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,B,D,0
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,B,B,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,B,B,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,B,D,0
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,B,0
moral_scenarios,B,D,0
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,B,B,1
moral_scenarios,B,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,D,B,0
moral_scenarios,B,D,0
moral_scenarios,D,C,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,A,D,0
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,B,B,1
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,C,0
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,A,B,0
moral_scenarios,B,D,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,B,D,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,C,D,0
moral_scenarios,D,B,0
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,A,D,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,D,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,A,D,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,A,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,B,B,1
moral_scenarios,B,B,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,B,B,1
moral_scenarios,D,D,1
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,D,D,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,A,A,1
moral_scenarios,A,D,0
moral_scenarios,C,B,0
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,B,0
moral_scenarios,A,C,0
moral_scenarios,B,B,1
moral_scenarios,B,B,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,C,D,0
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,C,C,1
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,C,D,0
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,B,0
moral_scenarios,C,B,0
moral_scenarios,C,B,0
moral_scenarios,A,B,0
moral_scenarios,A,C,0
moral_scenarios,A,A,1
moral_scenarios,D,D,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,B,D,0
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,A,B,0
moral_scenarios,A,A,1
moral_scenarios,C,A,0
moral_scenarios,C,A,0
moral_scenarios,A,A,1
moral_scenarios,A,A,1
moral_scenarios,A,C,0
moral_scenarios,C,C,1
moral_scenarios,A,A,1
moral_scenarios,C,D,0
moral_scenarios,A,A,1
moral_scenarios,C,C,1
moral_scenarios,D,D,1
moral_scenarios,A,B,0
moral_scenarios,C,A,0
moral_scenarios,C,C,1
moral_scenarios,A,C,0
moral_scenarios,A,B,0
moral_scenarios,A,B,0
moral_scenarios,D,D,1
